template_id,difficulty,source_row,combination,query,question,rephrase,narrative_question
hard_r0432,hard,432,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_MANU"": ""MODERNA""}}, {""prefix"": {""HISTORY"": {""value"": ""dep""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",Reports show entries containing 'MODERNA' and starting with 'dep' and between 25.1 and 25.2. Can you list these cases and summarize results?,"Speaking as a patient advocate, When vaccine manufacturer containing 'MODERNA' and medical history starting with dep and symptomversion5 between 25.1 and 25.200000000000003 occurs, what do the follow-up data say about patient outcomes?",Cases associated with the MODERNA vaccine in patients with a history of depression could provide insights into demographic patterns. Examining their age ranges and geographic locations may help identify trends in outcomes or reporting.
hard_r0433,hard,433,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""V_ADMINBY"": ""PVT""}}, {""prefix"": {""RECOVD"": {""value"": ""U""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",Entries containing 'PVT' and starting with 'U' and between 25.1 and 25.2 caught my attention. Could you show these instances and what happened?,"As a clinician, There are reports showing v adminby containing 'PVT' and recovery status starting with U and symptomversion2 between 25.1 and 25.200000000000003. How many are there and what outcomes did they have?","In a clinical context, cases where the vaccine was administered by a private provider  and the patient’s recovery status is unknown could reveal patterns worth investigating. Reviewing these records may help identify procedural deviations and clarify factors influencing patient outcomes."
hard_r0434,hard,434,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""L_THREAT"": ""Y""}}, {""prefix"": {""VAX_DOSE_SERIES"": {""value"": ""4""}}}, {""range"": {""AGE_YRS"": {""gte"": 0.08, ""lte"": 10.272}}}]}}}",Reports show entries containing 'Y' and starting with '4' and between 0.1 and 10.3. Can you list these cases and summarize results?,"From my perspective, Iam interested in cases with life-threatening condition containing 'Y' and vaccine dose series starting with 4 and age of patient between 0.08 and 10.272. Can you list them and detail any ER visits or hospital stay?","Entries indicating life-threatening conditions  among patients who received the 4th vaccine dose, particularly in the 0.08–10.27 years age range, highlight cases requiring careful review. Analyzing these entries alongside vaccine manufacturers and lot numbers may reveal patterns or risk factors linked to severe outcomes."
hard_r0435,hard,435,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""DISABLE"": ""Y""}}, {""prefix"": {""ER_ED_VISIT"": {""value"": ""Y""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I've found records containing 'Y' and starting with 'Y' and between 25.1 and 25.2. Please pull up similar cases and their details.,"Speaking for affected families, Instances where disability status containing 'Y' and ER/ED visit record starting with Y and symptomversion1 between 25.1 and 25.200000000000003 appeared Could you map their distribution by state and count how many recovered?",Finding cases with disability status alongside ER/ED visits highlights instances that may require closer review. Analyzing these cases across facilities could reveal patterns in reporting and patient outcomes.
hard_r0436,hard,436,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""TODAYS_DATE"": ""01/03/2023""}}, {""prefix"": {""VAX_ROUTE"": {""value"": ""UN""}}}, {""range"": {""FORM_VERS"": {""gte"": 1.0, ""lte"": 1.1}}}]}}}",Entries containing '01/03/2023' and starting with 'UN' and between 1.0 and 1.1 caught my attention. Could you show these instances and what happened?,"From my perspective, Records indicate todays date containing '01/03/2023' and vax route starting with UN and form vers between 1.0 and 1.1. How often did these lead to life-threatening events or death?","Data associated with entries from 01/03/2023 and an unspecified vaccine route (UN) may uncover subgroups with distinct recovery patterns, and summarizing their hospitalization outcomes could provide insights into patient trajectories."
hard_r0437,hard,437,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Impaired driving ability""}}, {""prefix"": {""SPLTTYPE"": {""value"": ""USP""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I noticed records containing 'Impaired driving ability' and starting with 'USP' and between 25.1 and 25.2. Could you retrieve all matching entries and their outcomes?,"Speaking for affected families, Entries with symptom4 containing 'Impaired driving ability' and splttype starting with USP and symptomversion2 between 25.1 and 25.200000000000003 have been flagged. Please retrieve those and note any prior vaccinations or allergies.","As an analyst, reviewing cases reporting “Impaired driving ability” with Specific Product/Lot Type beginning with USP can help identify trends in symptom onset and potential links to specific vaccine types or lots, offering insights into patient response patterns."
hard_r0438,hard,438,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""CUR_ILL"": ""hyperlipidemia hypertension""}}, {""prefix"": {""RECVDATE"": {""value"": ""07/""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I noticed records containing 'hyperlipidemia hypertension' and starting with '07/' and between 25.1 and 25.2. Could you retrieve all matching entries and their outcomes?,"As a clinician, Iam interested in cases with current illness containing 'hyperlipidemia hypertension' and date received vaccine starting with 07/ and symptomversion2 between 25.1 and 25.200000000000003. Can you list them and detail any ER visits or hospital stay?",Occurrences of patients with hyperlipidemia and hypertension may reveal patterns related to demographics or treatment history. Analyzing these cases by age group could help identify differences in outcomes and inform targeted interventions.
hard_r0439,hard,439,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""PRIOR_VAX"": ""All COVID-19 Pfizer vaccines had made me sick. First one sick for a week. Second vaccine was less time. Third wasn't too bad (2-""}}, {""prefix"": {""VAX_LOT"": {""value"": ""W00""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I've found records containing 'All COVID-19 Pfizer vaccines had made me sick. First one sick for a week. Second vaccine was less time. Third wasn't too bad (2-' and starting with 'W00' and between 25.1 and 25.2. Please pull up similar cases and their details.,"Speaking as a patient advocate, Some entries have prior vaccinations containing 'All COVID-19 Pfizer vaccines had made me sick. First one sick for a week. Second vaccine was less time. Third wasn't too bad (2-' and vaccine lot number starting with W00 and symptomversion2 between 25.1 and 25.200000000000003. Please find those and summarize their hospitalization and recovery info.",Documenting reports where all COVID-19 Pfizer vaccines caused adverse reactions ranging from a week-long illness after the first dose to milder effects after subsequent doses alongside other events can reveal patterns of symptom co-occurrence. Analyzing these correlations could provide actionable insights into vaccine response trends.
hard_r0440,hard,440,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""L_THREAT"": ""Y""}}, {""prefix"": {""SPLTTYPE"": {""value"": ""USS""}}}, {""range"": {""FORM_VERS"": {""gte"": 1.0, ""lte"": 1.1}}}]}}}",Reports show entries containing 'Y' and starting with 'USS' and between 1.0 and 1.1. Can you list these cases and summarize results?,"As a health analyst, I noticed records where life-threatening condition containing 'Y' and splttype starting with USS and form vers between 1.0 and 1.1. Could you pull up those cases and tell me what happened afterward?",Cases labeled as life-threatening  with specific lot type beginning with “USS” could reveal reporting biases in our dataset. Aggregating these entries may help assess documentation consistency and identify patterns in data capture.
hard_r0441,hard,441,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""TODAYS_DATE"": ""05/02/2023""}}, {""prefix"": {""OTHER_MEDS"": {""value"": ""AIC""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I've found records containing '05/02/2023' and starting with 'AIC' and between 25.1 and 25.2. Please pull up similar cases and their details.,"As someone researching this, When todays date containing '05/02/2023' and other medications starting with AIC and symptomversion1 between 25.1 and 25.200000000000003 occurs, what do the follow-up data say about patient outcomes?",Investigating records from 05/02/2023 with other medications starting with “AIC” might reveal connections to severe adverse events. Analyzing their ER visits and hospitalization rates could provide insight into patient outcomes and potential risk patterns.
hard_r0442,hard,442,match + prefix + range,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_TYPE"": ""DT""}}, {""prefix"": {""VAX_SITE"": {""value"": ""LL""}}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",Reports show entries containing 'DT' and starting with 'LL' and between 25.1 and 25.2. Can you list these cases and summarize results?,"As a clinician, Could you show me all instances of current vaccine type containing 'DT' and vaccination site starting with LL and symptomversion4 between 25.1 and 25.200000000000003 and their subsequent examination results?","Reviewing cases with vaccine type “DT” administered at sites starting with “LL” can help identify patterns in patient demographics. Examining age and location distributions may reveal trends in vaccine administration, responses, or potential risk factors."
